user_id,weighted_genres
ur6977983,"[2.30612245e-01 1.83673469e-01 7.34693878e-02 1.20000000e+00
 2.00000000e+00 3.34693878e-01 0.00000000e+00 3.01632653e+00
 1.42857143e-01 4.46938776e-01 2.04081633e-01 4.95918367e-01
 0.00000000e+00 4.04081633e-01 2.04081633e-03 3.75510204e-01
 0.00000000e+00 0.00000000e+00 1.01428571e+00 2.65306122e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.26530612e-01
 2.04081633e-03 0.00000000e+00]"
ur69858713,"[2.79563863 2.86853583 0.70218069 0.80436137 1.68691589 0.9694704
 0.08224299 3.52616822 0.59968847 0.91308411 0.         0.22616822
 0.28037383 0.09003115 0.09158879 0.38224299 0.         0.
 0.39657321 1.01214953 0.         0.18442368 0.         0.74361371
 0.09283489 0.05109034]"
ur69934852,"[0.6125 1.4125 0.     0.925  2.05   1.8125 0.8125 3.725  0.     2.2625
 0.     0.3125 0.     1.25   0.     0.     0.     0.     0.8    0.
 0.     0.     0.     0.     0.     0.    ]"
ur70054285,"[1.22278481 0.50590717 0.01518987 0.73670886 1.26708861 0.96371308
 0.02067511 2.81687764 0.07679325 0.28059072 0.         0.2278481
 0.26033755 0.11265823 0.0278481  0.31814346 0.         0.
 0.53417722 0.28691983 0.         0.05400844 0.         0.64261603
 0.04261603 0.02700422]"
ur7024406,"[4.47552448e-01 1.83216783e-01 1.83216783e-01 2.58741259e-01
 1.07482517e+00 1.03146853e+00 2.09790210e-01 5.53076923e+00
 6.99300699e-02 8.95104895e-02 0.00000000e+00 5.17482517e-02
 0.00000000e+00 1.84615385e-01 6.99300699e-02 3.44055944e-01
 0.00000000e+00 0.00000000e+00 1.07482517e+00 6.99300699e-04
 0.00000000e+00 1.60139860e-01 0.00000000e+00 1.03636364e+00
 2.16783217e-01 1.39860140e-01]"
ur70591706,"[0.72738163 0.83223046 0.53565317 0.42264689 1.1526526  0.86930975
 0.04055904 3.51717056 0.24038791 0.40650314 0.04090131 0.13251569
 0.56548774 0.11123788 0.07221905 0.60039932 0.         0.
 0.69292641 0.30884199 0.         0.03057616 0.         0.69925841
 0.1427838  0.02760981]"
ur70682706,"[1.20993139 1.17510617 0.50205815 0.36337798 1.56151584 0.96288795
 0.06481542 2.72208429 0.30888598 0.34665142 0.05073505 0.12704998
 0.36007841 0.12770336 0.05367527 0.47817707 0.00277687 0.
 0.56880105 0.42551454 0.         0.08797779 0.         0.70868997
 0.13603398 0.06305129]"
ur71021213,"[1.12891396 1.39788434 0.46220028 0.50818054 1.52623413 0.83215797
 0.20042313 2.75952045 0.36332863 0.33314528 0.00691114 0.12299013
 0.13991537 0.10564175 0.01311707 0.55204513 0.         0.
 0.32609309 0.525811   0.         0.1403385  0.         0.56318759
 0.13596615 0.04682652]"
ur7102706,"[2.63424658 2.13150685 0.17123288 0.34931507 0.95753425 0.39315068
 0.04931507 1.93561644 0.05616438 0.56575342 0.         0.43150685
 0.37671233 0.04931507 0.         0.32328767 0.         0.
 0.03424658 0.96986301 0.         0.         0.         0.34931507
 0.18767123 0.04931507]"
ur71280640,"[0.69583333 1.04166667 0.64166667 0.55833333 0.80833333 0.1875
 0.         3.2875     0.30416667 0.15416667 0.         0.27083333
 0.         0.20416667 0.         0.         0.         0.
 0.5375     0.43333333 0.         0.         0.         0.06666667
 0.3375     0.        ]"
ur71305899,"[2.25696056 2.15266821 0.95081206 0.31682135 2.1387471  0.87900232
 0.02320186 1.83654292 0.71798144 0.54315545 0.00742459 0.05510441
 0.18491879 0.06809745 0.01276102 0.14361949 0.         0.
 0.32610209 0.65069606 0.         0.25116009 0.         0.45765661
 0.03132251 0.02053364]"
ur71501643,"[1.68663102 1.02486631 0.03877005 0.05320856 1.36069519 1.3040107
 0.05053476 2.84839572 0.03342246 0.75106952 0.         0.06764706
 2.29518717 0.0171123  0.00668449 0.93101604 0.         0.
 0.27379679 1.11390374 0.         0.06764706 0.         1.27914439
 0.12005348 0.08983957]"
ur72177365,"[1.48783784 1.20675676 0.18243243 0.63648649 2.1527027  0.73648649
 0.17432432 2.24054054 0.20810811 0.34459459 0.         0.
 0.26621622 0.5472973  0.10945946 0.54054054 0.         0.
 0.28648649 0.44459459 0.         0.         0.         1.06216216
 0.         0.20135135]"
ur72281258,"[0.53138075 0.42008368 0.06903766 0.08702929 0.50878661 0.23933054
 0.01171548 0.75690377 0.01715481 0.13054393 0.         0.03891213
 0.07154812 0.03389121 0.00083682 0.05355649 0.         0.
 0.04811715 0.14518828 0.         0.00125523 0.         0.15983264
 0.06527197 0.00125523]"
ur7233664,"[3.72417582 3.04285714 0.         0.15934066 0.87032967 0.68571429
 0.         1.67252747 0.57802198 1.41318681 0.         0.15934066
 0.24505495 0.07032967 0.08901099 0.7        0.         0.
 0.33956044 1.63846154 0.         0.23406593 0.         0.61978022
 0.         0.        ]"
ur73053202,"[3.51515152 2.04545455 0.03068182 0.3469697  2.01515152 1.32007576
 0.08712121 1.94431818 0.04734848 0.73522727 0.         0.04848485
 0.68901515 0.18560606 0.         0.44469697 0.         0.
 0.11704545 1.50227273 0.         0.13484848 0.         1.09962121
 0.11136364 0.03787879]"
ur73501762,"[2.38711819 2.34581673 0.39867198 0.55564409 1.71660027 0.90464807
 0.         2.83479416 0.39150066 0.62749004 0.01925631 0.22815405
 0.37915007 0.14953519 0.13559097 0.63266932 0.         0.
 0.41049137 0.92284197 0.         0.12934927 0.         0.96427623
 0.07848606 0.03452855]"
ur73617551,"[2.6625 1.625  1.625  0.2    3.0625 1.25   0.     3.05   0.     0.
 0.     1.45   0.6125 0.     0.     0.     0.     0.     0.     0.8
 0.     0.     0.     0.6125 0.     0.    ]"
ur7383416,"[1.2202934  0.97383863 0.01198044 1.49046455 1.22493888 1.93398533
 0.58753056 4.47090465 0.21295844 0.2608802  0.08899756 0.77457213
 0.3408313  0.08435208 0.05232274 1.01344743 0.03545232 0.
 0.59339853 0.57066015 0.         0.15647922 0.         1.44645477
 0.29070905 0.0400978 ]"
ur73906406,"[1.1177305  1.60496454 0.34680851 0.10567376 0.24255319 0.0177305
 0.09787234 0.43900709 0.33971631 0.49432624 0.         0.02553191
 1.61843972 0.         0.         0.21914894 0.         0.
 0.10638298 1.32269504 0.         0.         0.         0.40283688
 0.         0.        ]"
ur74052429,"[0.89037433 0.24157754 0.01510695 0.11604278 0.78074866 0.84786096
 0.0540107  2.15280749 0.08743316 0.12566845 0.0065508  0.09558824
 0.13074866 0.07245989 0.05534759 0.33114973 0.         0.
 0.69652406 0.05534759 0.         0.02219251 0.         0.59572193
 0.00989305 0.00481283]"
ur74071139,"[2.75896657 1.72735562 0.02218845 0.29848024 0.81550152 1.02097264
 0.04407295 1.75987842 0.25379939 0.43525836 0.         0.16778116
 1.56352584 0.00486322 0.         1.10516717 0.         0.
 0.15015198 1.08449848 0.         0.04984802 0.         1.61519757
 0.06595745 0.        ]"
ur74111639,"[2.62539683e-01 1.75238095e-01 1.26984127e-03 6.83492063e-01
 1.48634921e+00 9.55873016e-01 3.87301587e-02 4.56952381e+00
 1.37777778e-01 2.60317460e-01 7.49206349e-02 4.07301587e-01
 3.30158730e-01 1.70793651e-01 1.61904762e-01 4.40952381e-01
 0.00000000e+00 0.00000000e+00 1.70285714e+00 5.42857143e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.06031746e-01
 2.69841270e-01 8.06349206e-02]"
ur74484494,"[1.99581395 1.35534884 0.         0.02976744 0.25534884 0.22372093
 0.         1.17674419 0.         0.35581395 0.         0.
 3.61534884 0.02976744 0.         1.46604651 0.         0.
 0.         1.96046512 0.         0.         0.         1.7627907
 0.         0.00744186]"
ur7450358,"[3.18636364 1.76818182 0.04090909 0.         1.12272727 0.45454545
 0.         2.33181818 0.         0.67272727 0.         0.
 1.33636364 0.         0.         0.85       0.         0.
 0.         2.47727273 0.         0.         0.         0.29090909
 0.         0.        ]"
ur75042462,"[0.37444934 0.30396476 0.         0.8938326  1.31806167 0.74757709
 0.05726872 4.56035242 0.1339207  0.22114537 0.03568282 0.46343612
 0.40748899 0.11762115 0.1030837  0.46872247 0.         0.
 1.49867841 0.09823789 0.         0.04977974 0.         0.68061674
 0.31057269 0.18722467]"
ur75968031,"[2.40813397 2.54162679 0.36650718 0.20382775 2.01148325 0.59186603
 0.         1.60813397 0.86507177 0.64354067 0.         0.05980861
 0.11004785 0.14497608 0.09617225 0.06889952 0.         0.
 0.31052632 0.66363636 0.         0.29521531 0.         0.98899522
 0.08660287 0.        ]"
ur76062573,"[3.67164179 2.53731343 0.59701493 0.44776119 3.88059701 2.
 0.11940299 4.47761194 0.41791045 0.8358209  0.02985075 0.14925373
 0.71641791 0.23880597 0.23880597 0.59701493 0.         0.
 1.52238806 0.95522388 0.         0.29850746 0.         1.40298507
 0.08955224 0.08955224]"
ur76249006,"[0.76485714 0.5868     0.09491429 0.3464     0.94714286 0.82125714
 0.214      2.73554286 0.08017143 0.37142857 0.06668571 0.18777143
 1.03622857 0.08748571 0.02485714 0.76594286 0.         0.
 0.53685714 0.47582857 0.         0.07565714 0.         0.91674286
 0.13742857 0.05937143]"
ur7635285,"[1.04768212 0.98965232 0.27756623 0.21970199 0.80215232 0.5375
 0.1865894  1.85281457 0.16167219 0.71854305 0.00703642 0.07922185
 1.18625828 0.11183775 0.02557947 0.72036424 0.00811258 0.
 0.21846026 0.77781457 0.         0.00298013 0.         0.76274834
 0.04031457 0.02640728]"
ur76706940,"[0.55625  0.30625  0.028125 0.228125 0.971875 0.334375 0.340625 1.784375
 0.459375 0.       0.       0.08125  0.015625 0.228125 0.       0.134375
 0.       0.       0.209375 0.01875  0.       0.003125 0.       0.621875
 0.       0.      ]"
ur7700949,"[1.61455432 1.31169916 0.25041783 0.24442897 1.66991643 1.17771588
 0.03607242 2.47430362 0.23126741 0.50341226 0.04004178 0.08607242
 1.11232591 0.05772981 0.03983287 0.76601671 0.         0.
 0.43182451 0.84220056 0.         0.06692201 0.         1.19240947
 0.15236769 0.09449861]"
ur77165650,"[4.84166667 3.86666667 1.66666667 0.40833333 3.03333333 0.83333333
 0.         3.99166667 0.         0.83333333 0.         0.675
 0.         0.         0.40833333 0.         0.         0.
 0.40833333 0.         0.         0.83333333 0.         0.3
 0.         0.        ]"
ur77387362,"[4.12857143 2.3        0.         0.         0.91428571 3.
 0.         2.08571429 0.         2.08571429 0.         0.
 0.         0.         0.         1.15714286 0.         0.
 0.         0.22857143 0.         0.         0.         0.
 0.         0.        ]"
ur7752337,"[1.43419293e+00 1.67863738e+00 6.89525629e-01 2.58293537e-01
 2.89713467e+00 8.49824897e-01 6.65711557e-02 2.60423432e+00
 5.22413244e-01 7.44444444e-01 1.56001273e-03 5.46322827e-02
 2.04791468e+00 1.77586756e-01 9.98408150e-02 9.11970710e-01
 0.00000000e+00 0.00000000e+00 7.74148360e-01 6.40082776e-01
 0.00000000e+00 7.01050621e-02 0.00000000e+00 1.36275072e+00
 4.64501751e-02 9.83763133e-03]"
ur77540323,"[2.58092784 1.16783505 0.12701031 0.39113402 1.35505155 1.56319588
 0.02041237 3.19092784 0.09092784 0.32783505 0.         0.16896907
 0.28195876 0.04350515 0.12587629 0.67670103 0.00505155 0.
 0.61515464 0.65463918 0.         0.13814433 0.         1.28597938
 0.04298969 0.02639175]"
ur77881167,"[9.71627798e-01 4.68838627e-01 9.10113676e-02 1.99437478e-01
 1.01654752e+00 6.12527833e-01 1.70866049e-02 1.35304113e+00
 7.88468300e-02 2.54799016e-01 7.14871675e-04 8.21047697e-02
 1.16311965e+00 4.17203797e-02 1.44380640e-02 3.94866987e-01
 7.50029298e-04 7.50029298e-04 1.88901910e-01 3.52384859e-01
 0.00000000e+00 3.41263331e-02 0.00000000e+00 9.54400563e-01
 4.01968827e-02 3.33763038e-02]"
ur77948093,"[0.70163043 0.35923913 0.         0.2625     0.9048913  0.55923913
 0.3        1.24565217 0.00869565 0.23913043 0.         0.01358696
 0.59184783 0.30978261 0.05434783 0.32554348 0.         0.
 0.15923913 0.27445652 0.         0.01956522 0.         0.51195652
 0.06847826 0.        ]"
ur78018459,"[1.85343321 1.40461923 0.25068664 0.95817728 1.93083645 1.15955056
 0.41535581 3.19151061 0.24219725 0.47116105 0.         0.39550562
 0.51797753 0.21510612 0.03358302 0.52734082 0.         0.
 0.49912609 0.52709114 0.         0.20486891 0.         0.84606742
 0.12109863 0.02971286]"
ur78255732,"[3.11052632 1.66315789 0.         0.         0.13157895 1.65789474
 0.         2.74210526 0.         0.43684211 0.         0.68421053
 1.36315789 0.         0.         0.76315789 0.         0.
 0.         1.46842105 0.         0.         0.         1.01052632
 0.         0.        ]"
ur7826013,"[1.15941423 1.17426778 0.1998954  0.73682008 1.13378661 0.55794979
 0.4458159  2.6709205  0.41966527 0.39393305 0.03922594 0.18378661
 0.38253138 0.10700837 0.03410042 0.68075314 0.         0.
 0.39508368 0.59675732 0.         0.37583682 0.00376569 0.7792887
 0.07154812 0.10606695]"
ur78343404,"[0.97303732 1.01428571 0.25225225 0.21132561 1.41737452 0.60585586
 0.053861   2.19498069 0.18539254 0.42779923 0.01344916 0.05328185
 1.21879022 0.08333333 0.03687259 0.7992278  0.         0.
 0.45772201 0.54903475 0.         0.00823681 0.         1.01299871
 0.04658945 0.00546976]"
ur78766088,"[6.19469027e-02 4.42477876e-03 0.00000000e+00 1.61061947e-01
 3.71681416e-01 4.87610619e-01 2.35398230e-01 1.10088496e+00
 8.84955752e-04 1.45132743e-01 0.00000000e+00 0.00000000e+00
 7.80530973e-01 1.76991150e-01 0.00000000e+00 5.51327434e-01
 0.00000000e+00 0.00000000e+00 1.72566372e-01 1.61946903e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.57522124e-01
 0.00000000e+00 0.00000000e+00]"
ur78785957,"[1.8405 1.927  0.439  0.649  1.034  1.005  0.     3.4365 0.243  0.555
 0.     0.257  0.9115 0.065  0.018  0.741  0.     0.     0.375  1.0975
 0.     0.0725 0.     1.08   0.182  0.113 ]"
ur7886239,"[3.08290598 2.28247863 0.07564103 0.30512821 1.0974359  0.9042735
 0.         2.71623932 0.19230769 0.81239316 0.         0.21752137
 0.89059829 0.02735043 0.         0.95982906 0.         0.
 0.40769231 1.23376068 0.         0.02094017 0.         0.83247863
 0.11752137 0.0974359 ]"
ur78948186,"[1.49859155 4.69647887 5.02922535 0.20176056 2.93556338 0.09647887
 0.21443662 1.61584507 1.24929577 0.69647887 0.         0.
 0.02253521 0.19507042 0.06267606 0.11549296 0.         0.
 0.13415493 0.38802817 0.         0.02253521 0.         0.09295775
 0.07042254 0.        ]"
ur79002637,"[3.07857143 2.40714286 0.16071429 0.         0.51428571 0.37857143
 0.         1.89285714 0.         2.04285714 0.         0.
 0.46428571 0.         0.         0.28928571 0.         0.
 0.12857143 1.13928571 0.         0.         0.         0.175
 0.03214286 0.        ]"
ur79005849,"[2.46455026 2.66798942 0.5494709  0.26719577 1.93042328 0.4542328
 0.         1.62910053 0.46507937 0.61111111 0.         0.05634921
 0.03544974 0.12248677 0.06216931 0.16190476 0.         0.
 0.39550265 1.01084656 0.         0.23412698 0.         0.27804233
 0.01693122 0.00952381]"
ur79118814,"[1.79583333 1.49474638 0.33007246 0.31557971 1.32373188 0.63967391
 0.         2.51793478 0.09800725 0.47065217 0.         0.17119565
 0.83134058 0.09565217 0.00815217 0.73478261 0.         0.
 0.23550725 0.52626812 0.         0.02355072 0.         0.95018116
 0.07173913 0.025     ]"
ur79190944,"[1.4012154  1.51127616 0.5529372  0.35887914 1.0756921  0.66907495
 0.06603646 3.10790007 0.24821067 0.44476705 0.         0.14436192
 1.19466577 0.11249156 0.02113437 0.915395   0.00546928 0.
 0.6387576  0.5458474  0.         0.05611074 0.         1.06036462
 0.09817691 0.01296421]"
ur7925496,"[1.53406467 1.0039261  0.12251732 0.18256351 1.41581986 1.11558891
 0.         2.39076212 0.09734411 0.3404157  0.0056582  0.09157044
 0.72690531 0.08244804 0.00854503 0.54711316 0.         0.
 0.46812933 0.63625866 0.         0.1113164  0.         0.95900693
 0.08579677 0.01501155]"
ur79578041,"[3.11944444 2.14583333 0.85833333 0.00555556 3.12222222 0.60416667
 0.39027778 1.27361111 0.18888889 1.29305556 0.         0.06805556
 0.78333333 0.13888889 0.05       0.         0.         0.
 0.05       0.80972222 0.         0.20138889 0.         1.06527778
 0.         0.06805556]"
ur79815734,"[1.77916667 1.39166667 0.29375    0.075      1.425      1.72916667
 0.3375     2.96875    0.03333333 0.58958333 0.         0.
 0.65208333 0.         0.         0.83333333 0.         0.
 0.3375     0.51875    0.         0.         0.         1.07916667
 0.13333333 0.        ]"
ur79935693,"[1.87602996 2.23745318 1.50674157 0.17453184 0.95355805 0.4011236
 0.         2.29550562 0.65393258 0.74831461 0.         0.07640449
 0.14456929 0.05580524 0.0411985  0.25243446 0.         0.
 0.49101124 0.76254682 0.         0.         0.         0.35842697
 0.09475655 0.        ]"
ur79950921,"[1.17353006 0.94375416 0.25777679 0.47932106 1.42201021 0.92638118
 0.49207899 2.3936765  0.28136233 0.3028844  0.         0.29935656
 0.55891946 0.08327047 0.03183936 0.4160639  0.0082982  0.
 0.37730197 0.29955625 0.         0.05615709 0.         0.91142667
 0.13878411 0.0209452 ]"
ur79992943,"[1.42       0.76103448 0.0462069  0.25172414 0.89       0.97172414
 0.16551724 2.10206897 0.01689655 0.31517241 0.         0.
 0.99896552 0.12344828 0.02482759 0.76241379 0.         0.
 0.15896552 0.87310345 0.         0.05655172 0.         0.91034483
 0.05655172 0.05586207]"
ur80309494,"[2.02226345 1.76790353 0.50278293 0.53358071 1.61150278 1.25398887
 0.03358071 3.68311688 0.29628942 0.61057514 0.05213358 0.14285714
 0.97736549 0.1270872  0.05213358 1.02319109 0.         0.
 0.47773655 0.86029685 0.         0.14916512 0.         0.97217069
 0.30204082 0.08923933]"
ur8062935,"[1.18542234 1.06594005 0.19191644 0.46525886 1.35495005 1.14868302
 0.14959128 3.38855586 0.27270663 0.3390554  0.35476839 0.21239782
 0.48964578 0.20004541 0.14391462 0.58719346 0.         0.
 0.81948229 0.49037239 0.         0.10154405 0.         0.75853769
 0.18251589 0.15245232]"
ur80922659,"[1.49091256 0.72565865 0.05605193 0.2558992  0.66422299 0.92592593
 0.04772814 1.61634212 0.05101184 0.24684994 0.00748377 0.1117984
 0.32504773 0.09663994 0.03115693 0.28087056 0.         0.
 0.24222986 0.43806796 0.         0.08739977 0.         0.70473463
 0.10381825 0.04081711]"
ur8105927,"[3.7125     3.58303571 0.73928571 0.08928571 1.475      0.84464286
 0.         1.72767857 0.65357143 1.04196429 0.         0.14642857
 0.17142857 0.         0.08928571 0.44107143 0.         0.
 0.38392857 1.66071429 0.         0.04375    0.         0.77410714
 0.08928571 0.11607143]"
ur8112773,"[1.45974223 0.50833965 0.01357089 0.1540561  1.1136467  1.53570887
 0.10689917 2.43335861 0.05109932 0.35572403 0.056558   0.0878696
 2.82054587 0.0944655  0.0525398  1.0060652  0.         0.
 0.35617892 0.53047763 0.         0.03927218 0.         1.70614102
 0.10887036 0.05056861]"
ur8143558,"[2.15476075 1.53262446 0.46486225 0.38675689 2.39884002 1.27655872
 0.03600773 3.13392943 0.42672789 0.5539391  0.00391493 0.32624456
 0.12827453 0.18956017 0.05703238 0.3141131  0.         0.
 0.85012083 0.3722088  0.         0.0901885  0.         0.69835669
 0.23446109 0.10198163]"
ur8148452,"[1.225 1.225 0.    0.    5.    0.    0.    6.6   2.5   0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    1.225 0.    0.    0.    1.6
 0.    0.   ]"
ur81548122,"[2.39262673 2.14285714 0.24562212 0.51751152 1.71382488 0.87096774
 0.02949309 2.25576037 0.20138249 0.72718894 0.         0.26912442
 0.82580645 0.0764977  0.         0.75668203 0.         0.
 0.17557604 0.71382488 0.         0.         0.         0.83087558
 0.09124424 0.        ]"
ur81561331,"[2.44530938 1.86307385 0.33473054 0.19181637 1.07065868 1.0255489
 0.01996008 1.77704591 0.24351297 0.65828343 0.         0.0497006
 0.69041916 0.04510978 0.00978044 0.63712575 0.         0.
 0.16407186 0.97924152 0.         0.05469062 0.         0.87704591
 0.03712575 0.01616766]"
ur81597635,"[1.59954751 1.34615385 0.40452489 0.52126697 1.60723982 0.61040724
 0.02895928 3.36651584 0.21176471 0.44615385 0.         0.18325792
 0.53303167 0.16244344 0.05791855 0.55701357 0.         0.
 0.84208145 0.67330317 0.         0.         0.         0.79954751
 0.08190045 0.02895928]"
ur8160890,"[2.65704607 1.74722222 0.16368564 0.44376694 1.73895664 1.28306233
 0.08421409 2.59254743 0.22222222 0.40657182 0.01239837 0.27872629
 0.1850271  0.09132791 0.04864499 0.41558266 0.00433604 0.
 0.4504065  0.65420054 0.         0.18265583 0.         1.0846206
 0.17913279 0.08394309]"
ur81705345,"[3.60972222 3.41319444 0.64722222 0.47951389 1.73923611 1.15243056
 0.         3.29895833 0.246875   0.73958333 0.         0.13020833
 0.275      0.15902778 0.10729167 0.57986111 0.         0.
 0.37048611 1.51076389 0.         0.15868056 0.         1.00486111
 0.18298611 0.14722222]"
ur8201471,"[0.26376307 0.2402439  0.03780488 0.24878049 1.20696864 1.19529617
 0.03519164 3.63780488 0.01167247 0.2510453  0.53536585 0.13797909
 0.29407666 0.12229965 0.03222997 0.59599303 0.         0.
 0.76463415 0.23118467 0.         0.02526132 0.         0.61672474
 0.20313589 0.21515679]"
ur82143032,"[0.         0.         0.         0.         4.38541667 0.13333333
 0.16875    3.17708333 0.54166667 0.30208333 0.         0.
 0.         0.58541667 0.17083333 0.         0.         0.
 5.38958333 0.         0.         0.3375     0.         0.
 0.         0.13333333]"
ur8239592,"[1.38417108 0.70341711 0.04060847 0.09063051 1.37508818 1.03723545
 0.22178131 2.02885802 0.11845238 0.42832892 0.02890212 0.05559965
 2.71631393 0.13880071 0.05112434 0.58141534 0.         0.
 0.27766755 0.9462522  0.         0.08344356 0.         1.39395944
 0.05257937 0.11554233]"
ur82453766,"[2.75386473 2.36062802 0.55241546 0.40289855 1.39637681 0.5557971
 0.07101449 2.14130435 0.40869565 0.72801932 0.         0.20217391
 0.38864734 0.12560386 0.05144928 0.41618357 0.         0.
 0.27560386 1.31376812 0.         0.         0.         0.7384058
 0.12246377 0.01545894]"
ur82462880,"[1.38492707 1.33841167 0.67071853 0.54127499 1.37893031 0.92922744
 0.07893031 3.36780119 0.33009184 0.46569422 0.04246353 0.1982712
 0.66747704 0.17893031 0.08930308 0.63225284 0.         0.
 0.49362507 0.51264182 0.         0.0649919  0.         0.79205835
 0.19686656 0.04727175]"
ur82688561,"[4.71216216 2.19594595 0.99054054 0.90675676 1.93378378 2.22972973
 0.         3.74459459 0.27162162 0.46621622 0.         0.24459459
 0.22162162 0.13513514 0.22162162 0.13513514 0.         0.
 0.2027027  0.3972973  0.         0.89189189 0.         0.44594595
 0.20135135 0.        ]"
ur82903451,"[1.42284264e+00 4.22842640e-01 7.76649746e-02 3.73096447e-01
 1.38934010e+00 1.07208122e+00 0.00000000e+00 3.21472081e+00
 2.03045685e-03 2.30456853e-01 0.00000000e+00 2.97969543e-01
 7.10152284e-01 1.26903553e-02 8.68020305e-02 9.92385787e-01
 0.00000000e+00 0.00000000e+00 4.38071066e-01 6.04060914e-02
 0.00000000e+00 1.72588832e-02 0.00000000e+00 1.27969543e+00
 8.62944162e-03 0.00000000e+00]"
ur83156415,"[1.0125 1.0125 0.     0.     0.     0.     0.0125 7.1375 0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     5.325  0.
 0.     1.0125 0.     0.     0.     0.    ]"
ur83197602,"[4.90444444e+00 5.28222222e+00 7.04444444e-01 0.00000000e+00
 7.44444444e-01 2.22222222e-01 0.00000000e+00 9.11111111e-01
 1.44444444e-01 1.44000000e+00 0.00000000e+00 0.00000000e+00
 3.02222222e-01 2.22222222e-03 2.22222222e-03 1.42222222e-01
 0.00000000e+00 0.00000000e+00 2.22222222e-01 2.60000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.46666667e-01
 0.00000000e+00 0.00000000e+00]"
ur83295852,"[3.18181818 1.78484848 0.         0.48787879 0.50606061 1.4
 0.10909091 3.22121212 0.         0.55757576 0.         0.38787879
 0.04848485 0.4969697  0.         0.43939394 0.         0.
 0.19393939 0.45151515 0.         0.         0.         1.15454545
 0.26969697 0.        ]"
ur83316413,"[3.73175676 4.49932432 0.99864865 0.37567568 1.86418919 0.25
 0.06959459 2.00540541 0.95405405 1.42027027 0.         0.14459459
 0.04324324 0.19594595 0.         0.01689189 0.         0.
 0.16689189 1.29797297 0.         0.24459459 0.         0.29932432
 0.         0.        ]"
ur8334868,"[1.08048387 0.94399194 0.27278226 0.2653629  1.32193548 0.80733871
 0.16258065 2.30802419 0.19741935 0.41137097 0.01653226 0.12282258
 0.78064516 0.125      0.04435484 0.61483871 0.00403226 0.
 0.5353629  0.50116935 0.         0.05024194 0.         0.89887097
 0.07141129 0.0216129 ]"
ur83475770,"[3.41882086 2.25963719 0.48911565 0.37346939 2.0122449  1.34671202
 0.04535147 2.27097506 0.42743764 0.43582766 0.         0.11882086
 0.41814059 0.05941043 0.0462585  0.44104308 0.         0.
 0.23922902 0.80272109 0.         0.32517007 0.         1.26530612
 0.0521542  0.0739229 ]"
ur83590570,"[0.11363636 0.13181818 0.01818182 0.04090909 1.28636364 0.51363636
 0.38636364 2.74090909 0.         0.62727273 0.         0.
 1.11818182 0.01818182 0.         0.36363636 0.         0.
 0.85       0.         0.         0.         0.         1.22727273
 0.         0.        ]"
ur83822756,"[1.45497553 1.97920065 0.81696574 0.62928222 2.27275693 0.8639478
 0.15391517 3.3682708  0.46973899 0.67756933 0.03344209 0.25
 0.63613377 0.2187602  0.15163132 0.42471452 0.00522023 0.
 0.81460033 0.67887439 0.         0.12854812 0.         0.59469821
 0.1766721  0.19290375]"
ur83918359,"[0.41444043 0.59512635 0.20685921 1.10902527 1.11101083 0.61064982
 0.80956679 3.98971119 0.1465704  0.21552347 0.05072202 0.50758123
 0.116787   0.35216606 0.11101083 0.31823105 0.02039711 0.
 0.95884477 0.20451264 0.         0.08140794 0.         0.58393502
 0.0933213  0.0734657 ]"
ur8396180,"[1.08809524 0.75969388 0.10901361 0.17312925 1.82636054 0.89132653
 0.20357143 2.23027211 0.10221088 0.38197279 0.         0.12176871
 0.28537415 0.08571429 0.         0.50357143 0.         0.
 0.65255102 0.49897959 0.         0.1037415  0.         0.575
 0.08690476 0.00833333]"
ur84143926,"[1.43210832 1.7065764  0.67659574 0.7549323  2.14912959 1.39090909
 0.05067698 5.98955513 0.35435203 0.82437137 0.         0.26344294
 0.73907157 0.15241779 0.09187621 1.10676983 0.         0.
 1.1696325  0.90715667 0.         0.06305609 0.         1.10967118
 0.39052224 0.07988395]"
ur84421527,"[2.66827586 2.78551724 1.06068966 0.6537931  1.40413793 0.39517241
 0.         2.6262069  0.14551724 0.86689655 0.         0.27172414
 0.42896552 0.14413793 0.01724138 0.34758621 0.         0.
 0.17241379 0.70689655 0.         0.04413793 0.         0.22551724
 0.1337931  0.04413793]"
ur84505953,"[0.90747986 0.98964327 0.18952819 0.3556962  1.33417722 0.81311853
 0.10322209 2.72589183 0.14902186 0.38331415 0.01300345 0.19746835
 0.62451093 0.15397008 0.06501726 0.61438435 0.         0.
 0.42209436 0.50356732 0.         0.05489068 0.         0.70069045
 0.16697353 0.12807825]"
ur84513536,"[0.8155     0.79685714 0.18321429 0.43964286 1.71478571 1.09785714
 0.24635714 3.76614286 0.11464286 0.27364286 0.14257143 0.2295
 0.43964286 0.23792857 0.1        0.59092857 0.         0.
 0.86121429 0.40357143 0.         0.04464286 0.         0.72285714
 0.26042857 0.12685714]"
